PCA1,PCA2,TIME,VELOCITY,REPEAT,SIMULATOR
-242.03771837110907,162.7652427874931,0.00315,15.0,0,CYTOSIM
-222.77458197796085,117.05109193659644,0.001025,47.0,0,CYTOSIM
712.7760053642905,-80.83841530259087,0.003035,47.0,0,CYTOSIM
568.1382138125618,-125.20336655983397,84.0,47.0,1,READDY
-519.9797716453312,51.72129215219343,0.00165,15.0,4,CYTOSIM
-49.92285000061247,44.601372190306165,41.5,4.7,4,READDY
630.6278422969581,-171.4821429936202,92.5,4.7,2,READDY
-489.4700879101017,73.90183381714576,0.005385,4.7,3,CYTOSIM
-215.14403574526068,-370.05402229588265,48.5,150.0,4,READDY
558.6680095770671,-180.3112527792424,87.0,47.0,3,READDY
-278.6293116218683,-334.72789569857,45.5,150.0,4,READDY
277.24481863679324,82.30019386067067,0.02091,4.7,3,CYTOSIM
-789.8533185518297,88.04345734577817,3.5,15.0,4,READDY
334.2736699175368,3.519228325797826,0.000695,150.0,1,CYTOSIM
-231.59954095840374,57.69760049289107,28.5,4.7,4,READDY
-219.00343417613624,-303.8265382733458,43.0,150.0,0,READDY
30.486767140356676,104.68054137308002,0.01505,4.7,3,CYTOSIM
-309.752770105592,111.6135388354918,0.00028,150.0,0,CYTOSIM
-174.77656948595708,84.49588943773767,33.0,4.7,3,READDY
-276.54556080357065,110.60168677090599,0.00919,4.7,3,CYTOSIM
-114.79394724170783,102.0152194163378,0.00385,15.0,3,CYTOSIM
-568.5398546610513,47.03264556176521,11.0,4.7,3,READDY
679.9788063303297,-128.73434244134944,94.0,47.0,3,READDY
293.4938732045768,77.84171252062526,0.00068,150.0,0,CYTOSIM
607.4654746172923,-42.98387741482031,0.028515,4.7,4,CYTOSIM
493.3555983128088,-63.946177701275815,82.5,150.0,0,READDY
714.9788803173326,21.138813028146956,0.00975,15.0,1,CYTOSIM
700.7268292618294,-114.3550848671232,97.0,15.0,0,READDY
406.560050638757,86.80588695588347,0.002385,47.0,2,CYTOSIM
-475.46075812850165,89.92161710188213,0.0002,150.0,0,CYTOSIM
-37.51239600951419,-105.28160456423313,49.0,150.0,2,READDY
441.2192056047158,90.62608398301006,0.002415,47.0,2,CYTOSIM
405.15915191177606,69.10555168063695,0.02313,4.7,0,CYTOSIM
-406.66815643719303,-204.91161743416774,32.0,150.0,2,READDY
471.49629555610915,-23.592158069380844,79.0,15.0,4,READDY
-629.9691768968067,38.935807067578594,0.00038,47.0,2,CYTOSIM
725.3952561876577,-26.409331150650473,0.00975,15.0,3,CYTOSIM
379.5085229295808,66.47915759835189,0.000725,150.0,0,CYTOSIM
-43.15101729120164,-32.13914848713739,43.0,15.0,1,READDY
-528.8861057145075,79.62264859654886,13.0,4.7,4,READDY
-228.08199179347002,100.5235712879122,30.0,47.0,2,READDY
-673.7843578357015,40.309828360361394,0.00095,15.0,1,CYTOSIM
-180.68143545290778,0.12698488723287937,35.5,15.0,1,READDY
279.4831970364816,48.88564425905395,0.000655,150.0,3,CYTOSIM
76.18735101499203,-1.9208564609619998,0.00052,150.0,0,CYTOSIM
178.58986793757168,14.270271369383863,56.0,4.7,0,READDY
662.0004459637275,-178.49881486753327,97.0,15.0,4,READDY
-446.0151708493455,88.73258502106194,0.0021,15.0,3,CYTOSIM
-303.97137665958337,137.11525539040406,0.008715,4.7,1,CYTOSIM
644.0699446250544,-164.98131488184038,90.0,47.0,0,READDY
547.8837643118923,-181.8694969657481,90.0,150.0,2,READDY
-251.16446909740833,84.83175644279765,0.000325,150.0,0,CYTOSIM
211.06720590073394,39.05548055828649,0.019485,4.7,2,CYTOSIM
17.034957471932728,-0.280663495079466,45.0,47.0,0,READDY
-501.35577327393014,97.55632938468455,0.00023,150.0,3,CYTOSIM
305.69198089195476,71.76537661216923,0.00665,15.0,0,CYTOSIM
620.2844951849966,-23.53717826701927,0.00092,150.0,1,CYTOSIM
-504.4772848551106,125.0717853829268,0.00018,150.0,2,CYTOSIM
586.1484067049071,-171.77549332334922,87.5,4.7,3,READDY
-555.585302600809,-299.29802443004405,31.0,150.0,0,READDY
-1003.9009920753047,-132.0541635795886,4.5e-05,47.0,3,CYTOSIM
-52.16760063500735,125.21453932854672,0.01331,4.7,1,CYTOSIM
-907.318335564629,-76.48467271933725,3.0,15.0,2,READDY
-39.79290540087328,-38.12820778581181,44.5,150.0,1,READDY
515.1879249649103,-87.26469088441786,81.5,15.0,3,READDY
-261.69141963872875,-333.1565259066799,46.5,150.0,4,READDY
-752.8753530138279,-386.16802157009204,29.0,150.0,3,READDY
-614.2676907773255,-27.628067998171446,12.5,4.7,4,READDY
60.36378967742979,142.96407553479537,0.0051,15.0,0,CYTOSIM
742.5849691891272,-12.0664628800007,0.01,15.0,1,CYTOSIM
444.35890954704695,-83.55248123246713,76.5,47.0,0,READDY
576.4928856948811,3.06744813230398,0.02836,4.7,4,CYTOSIM
-299.296906381675,89.76341285518663,0.00887,4.7,2,CYTOSIM
154.26008380574734,109.98219627107017,0.000575,150.0,1,CYTOSIM
2.10308518492684,115.50663067083667,0.014575,4.7,4,CYTOSIM
-206.8463373429414,43.17873835069042,0.010615,4.7,2,CYTOSIM
-442.0044943057096,92.79360577723594,0.00063,47.0,3,CYTOSIM
453.52239613802607,20.845779210273804,0.002465,47.0,0,CYTOSIM
-324.63231456326423,40.640608112181894,24.5,47.0,1,READDY
-817.8988757524321,-23.59510094503287,2.0,4.7,2,READDY
-836.9001795027389,-184.00436528328328,11.5,47.0,0,READDY
-615.8765999054583,53.17612757642678,0.0038,4.7,0,CYTOSIM
-660.1746004836041,80.34698195307931,0.000135,150.0,4,CYTOSIM
-641.2365927837375,45.51936923903145,0.0011,15.0,3,CYTOSIM
668.0193070620799,35.63471399576349,0.00302,47.0,3,CYTOSIM
693.0429367382114,2.154198918397583,0.00945,15.0,0,CYTOSIM
-689.1619145786058,17.438608915565965,0.000285,47.0,1,CYTOSIM
-739.7516233268486,-177.16155064873442,10.0,47.0,1,READDY
-249.83588245269723,109.64738497963742,0.009665,4.7,4,CYTOSIM
-804.5022842803633,-103.74881464801149,0.0007,15.0,3,CYTOSIM
8.397665381218133,100.38166001327784,44.5,15.0,4,READDY
498.7305393574151,40.04184134542413,0.00815,15.0,0,CYTOSIM
25.157642131689784,-103.68468450941236,52.5,150.0,2,READDY
502.17041618634704,-174.59087530062902,87.5,150.0,2,READDY
83.16148734051364,77.21534904925272,0.000505,150.0,3,CYTOSIM
-606.908155564827,60.49731947524958,0.004275,4.7,1,CYTOSIM
567.5939306695684,-163.80876170462636,90.5,150.0,2,READDY
594.3615286758543,-21.490943369786123,0.0009,150.0,1,CYTOSIM
-998.8454660931818,-244.92013884598202,6.5,150.0,3,READDY
395.944192075475,59.89222104009855,0.002385,47.0,4,CYTOSIM
437.94647878631594,94.75020562519273,0.00765,15.0,3,CYTOSIM
-461.95211092447244,39.65475614687739,17.0,4.7,1,READDY
222.65327039365025,139.5689633826329,0.002005,47.0,1,CYTOSIM
-708.0456308797484,77.7653876261412,5.0,4.7,2,READDY
495.5007695246641,-181.24389898394963,87.0,150.0,2,READDY
-695.2952944436004,43.747362759342195,0.0003,47.0,4,CYTOSIM
-164.16031937973543,137.64533219323118,0.00037,150.0,3,CYTOSIM
-75.32107842876886,19.444385039459917,40.5,4.7,1,READDY
-491.3482595316964,77.59193081330056,0.00175,15.0,3,CYTOSIM
-180.34972235090748,114.49340878978171,0.001105,47.0,1,CYTOSIM
-355.8867631903745,-366.21480624436424,43.0,150.0,4,READDY
276.55977640645057,77.09781932735984,0.00207,47.0,4,CYTOSIM
592.6369724387971,13.674024610849642,0.00278,47.0,4,CYTOSIM
412.65802220741085,74.28256880799188,0.002385,47.0,1,CYTOSIM
415.5326514463198,72.6711320469193,0.00077,150.0,3,CYTOSIM
331.4217039880594,64.22191316624173,0.000695,150.0,0,CYTOSIM
-46.26465038479972,109.21341036088404,40.5,4.7,2,READDY
-45.9265330620197,88.1772610542231,40.5,4.7,4,READDY
144.96394286970025,64.56812767429881,0.001755,47.0,3,CYTOSIM
-788.968548193267,19.585362033684646,0.00019,47.0,2,CYTOSIM
705.5288599627038,-140.19243381467743,98.0,15.0,2,READDY
413.43826656213054,-102.75604663942136,79.5,150.0,4,READDY
-509.0625257818282,120.49842044508921,0.00175,15.0,0,CYTOSIM
250.2005505951219,-20.169509476801636,60.0,47.0,0,READDY
274.2490088581731,82.54586255688366,0.00207,47.0,2,CYTOSIM
90.587382738023,103.14595983438892,0.00051,150.0,3,CYTOSIM
78.0844779250574,-80.42983003954646,53.0,150.0,0,READDY
-802.9080511415939,-214.88531159865192,12.5,150.0,1,READDY
-489.74420503525613,118.72186295386825,14.5,15.0,2,READDY
-236.86663163699353,100.1537788049169,0.000995,47.0,1,CYTOSIM
450.8134360643531,-45.859760638851185,76.5,150.0,1,READDY
-250.13916218644056,111.23317759132408,28.5,15.0,2,READDY
55.125069531911265,-68.84278889719462,52.5,150.0,0,READDY
632.5042892204096,43.040264689531455,0.00294,47.0,1,CYTOSIM
-868.2783258181321,13.063549637001302,7.5e-05,150.0,4,CYTOSIM
-462.94902102976226,74.87313645130814,0.0019,15.0,1,CYTOSIM
-589.8401545197796,76.59842234134373,0.00021,150.0,3,CYTOSIM
-53.49049171918227,14.719119915338524,41.5,47.0,1,READDY
198.43083931377583,-18.32695116859975,59.0,150.0,1,READDY
674.8274829689656,-164.46662345626248,93.5,47.0,2,READDY
618.1547090715674,-44.12466923611771,90.0,15.0,3,READDY
-75.77068830955625,92.85046593412164,37.0,4.7,0,READDY
-130.13249774726967,64.91189773659266,0.00375,15.0,0,CYTOSIM
-381.275396141541,108.47401186947639,20.0,4.7,0,READDY
683.1023919635504,35.97284598614522,0.030735,4.7,2,CYTOSIM
542.0149743783638,-20.42500592076169,0.00855,15.0,3,CYTOSIM
10.934750216946668,160.5665009024741,0.00047,150.0,4,CYTOSIM
-627.9244912415406,-8.430559611345188,0.0012,15.0,0,CYTOSIM
-391.6851904610681,70.32486278915474,19.5,15.0,4,READDY
31.35696047875109,73.46955476481605,45.5,4.7,3,READDY
130.73650372937925,137.9189737985265,0.017425,4.7,4,CYTOSIM
41.54946050895478,75.40617219838862,0.000485,150.0,3,CYTOSIM
259.65773234303464,82.4470269759621,0.000635,150.0,3,CYTOSIM
-659.4132397360345,33.63018622368975,0.003325,4.7,4,CYTOSIM
-535.9194849040512,111.22765946277411,0.000165,150.0,2,CYTOSIM
434.5558024267253,-105.00372910125873,76.5,150.0,2,READDY
650.4699553784442,-116.07123172044726,97.0,150.0,0,READDY
33.7597267952425,131.2571702528429,0.01505,4.7,2,CYTOSIM
263.7979912374439,119.43108232702468,0.00645,15.0,1,CYTOSIM
-132.40964088926177,105.29801539985158,0.000385,150.0,1,CYTOSIM
611.8329535736593,-180.87405650550113,88.5,4.7,0,READDY
734.0556780132699,-119.67555069182447,95.5,15.0,2,READDY
96.21239170894336,44.08441036031172,50.0,4.7,2,READDY
108.46923430109655,42.08913388872543,52.5,15.0,3,READDY
-457.7860479383036,100.29993743661169,0.00618,4.7,4,CYTOSIM
27.360606084423864,-332.49683608640976,57.0,150.0,4,READDY
495.4349864933834,92.12584926254237,0.025825,4.7,3,CYTOSIM
-708.1864679634043,43.67134264041613,5.0,15.0,1,READDY
215.73841652341957,-9.23008843722289,57.5,47.0,0,READDY
607.7030099199167,90.85647759811025,0.000925,150.0,0,CYTOSIM
-267.5463013087731,77.05955798532489,0.000315,150.0,0,CYTOSIM
-780.7001078188641,-33.6996585471818,4.0,15.0,0,READDY
601.869678658282,-135.54787029287195,93.0,150.0,3,READDY
540.3131421599762,-4.825173927527999,0.002685,47.0,4,CYTOSIM
-351.36723853458005,101.69658889593882,0.00792,4.7,0,CYTOSIM
-350.0814408772475,117.86579709990508,0.00082,47.0,3,CYTOSIM
-283.2791663388479,62.90955822044066,28.0,4.7,0,READDY
76.90871150346192,31.026492718283748,49.0,47.0,0,READDY
-505.8611006014024,115.65791336242103,14.0,15.0,1,READDY
-721.3465630529734,26.89587284568904,0.000255,47.0,4,CYTOSIM
165.14662494560332,98.60719922311989,0.000585,150.0,0,CYTOSIM
-732.1593017210266,20.73134359474932,0.0008,15.0,4,CYTOSIM
-376.0226823087688,125.57298811898124,0.000745,47.0,0,CYTOSIM
-322.0600442826041,26.723853835674277,24.5,15.0,0,READDY
478.5090189461899,-99.86366868098412,78.5,4.7,4,READDY
370.6710664334225,31.42976260377509,0.00221,47.0,4,CYTOSIM
441.7775597255116,36.244682317718,0.0078,15.0,0,CYTOSIM
613.6186035142032,-117.85501124281143,88.5,150.0,1,READDY
441.08391060876494,-194.43951720543043,78.0,4.7,1,READDY
296.35854971543864,-49.323365646872844,64.0,47.0,0,READDY
484.1475117406124,84.69131714652497,0.0082,15.0,3,CYTOSIM
-315.8369340352539,117.80867638469215,0.00027,150.0,1,CYTOSIM
328.2222413948801,-30.213277052039302,66.0,15.0,3,READDY
-181.99351041504377,28.77439507414283,32.5,15.0,3,READDY
-379.0495246290195,53.656603200241534,0.000745,47.0,1,CYTOSIM
-152.43088297432158,62.01085779060736,0.00365,15.0,0,CYTOSIM
425.7798017854664,25.707545377307383,72.0,4.7,2,READDY
-128.36089038895022,119.05225839669527,0.0038,15.0,0,CYTOSIM
625.481218302368,7.375403328341349,0.002845,47.0,3,CYTOSIM
116.42601148368743,97.6735054011832,0.00055,150.0,4,CYTOSIM
673.8871628646605,-9.989997251400268,0.029625,4.7,3,CYTOSIM
235.1595825633127,34.17034825101666,59.0,4.7,0,READDY
-686.0869821561107,-239.5946234913364,15.5,150.0,1,READDY
378.31029977709824,47.48570104832049,0.022655,4.7,4,CYTOSIM
264.2741816269095,-39.22517127512731,62.0,47.0,4,READDY
393.81342133902575,43.214715248917514,0.002325,47.0,3,CYTOSIM
220.72329536253932,64.96857082636109,0.01933,4.7,1,CYTOSIM
-189.20799169056477,47.342500045557244,32.5,15.0,4,READDY
718.6698526999867,-14.211038221187778,0.00098,150.0,1,CYTOSIM
256.6083572868221,96.85919774652837,0.0063,15.0,3,CYTOSIM
410.25912890473154,92.48849677552937,0.000745,150.0,0,CYTOSIM
688.8784262715662,-189.05908797713914,95.5,4.7,3,READDY
-527.1388387459222,104.95205714263886,0.00165,15.0,0,CYTOSIM
-719.3132772897154,5.476121351510528,0.000255,47.0,3,CYTOSIM
498.7111952587806,-119.26090522547315,81.5,4.7,1,READDY
83.72961686025934,121.37027580799338,0.00053,150.0,2,CYTOSIM
260.7121137897406,-1.5640098829591125,62.0,150.0,1,READDY
651.6120030134905,-117.61033323399283,91.5,4.7,3,READDY
-282.26748364959235,143.56602032347757,0.00903,4.7,0,CYTOSIM
-924.3441841909976,-76.12657626883208,3.5,47.0,2,READDY
-129.33666115444646,128.97625937367263,0.011725,4.7,4,CYTOSIM
-299.4844751368032,112.65176841325467,0.0009,47.0,4,CYTOSIM
-949.3488771203934,-87.38522475094953,2.5e-05,150.0,0,CYTOSIM
-778.1646499508017,46.30438253371756,6.0,47.0,3,READDY
76.92079337183287,122.2886734658506,0.001595,47.0,2,CYTOSIM
-853.0815162849576,-110.94422617019973,4.5,47.0,4,READDY
339.74902722833434,-62.77518025906659,68.0,47.0,2,READDY
427.5918175686923,67.83924979903998,0.00078,150.0,3,CYTOSIM
278.3211677322707,-99.68375065471355,65.5,47.0,4,READDY
447.02904945809354,90.50847548041986,0.00775,15.0,1,CYTOSIM
-221.04473872345534,76.67428991849204,0.000345,150.0,0,CYTOSIM
-284.7959086825229,5.426542726040452,29.0,47.0,4,READDY
-111.59366749873527,-209.21573450585424,46.5,150.0,0,READDY
71.79368000209269,10.002572481515585,49.5,4.7,3,READDY
-822.0268393948647,-37.92757470407503,0.001425,4.7,4,CYTOSIM
-386.3880115106149,75.8036523519005,20.5,47.0,3,READDY
633.1269683184314,19.367241522688232,0.00905,15.0,4,CYTOSIM
12.324183237059458,61.43522691048361,46.0,47.0,2,READDY
-805.6008808034601,-2.3625475511048535,0.001585,4.7,2,CYTOSIM
-455.4858269299024,75.24361515703015,0.000205,150.0,2,CYTOSIM
-547.2054883753827,-241.14949090541108,27.5,150.0,2,READDY
667.0464562520622,-161.72982235585596,91.5,47.0,3,READDY
-613.9014719235468,23.862252963747096,0.000395,47.0,3,CYTOSIM
-49.69003819753323,90.5035738621824,0.00136,47.0,1,CYTOSIM
93.49480502473335,109.48657493479675,0.01711,4.7,4,CYTOSIM
680.7454484272271,-132.46217154255373,96.0,15.0,1,READDY
116.01534212676404,69.02301005056063,50.0,15.0,4,READDY
-359.74258822382524,60.12332743616639,23.5,4.7,4,READDY
650.8537566009752,68.0052458998681,0.000955,150.0,0,CYTOSIM
-907.2842802073183,-13.699750136101898,0.00014,47.0,3,CYTOSIM
-236.4542792308037,117.8477603827547,0.00032,150.0,3,CYTOSIM
-835.7236262543897,-44.21560795831704,2.0,4.7,3,READDY
188.73686904465853,98.20810022240073,0.0006,150.0,2,CYTOSIM
85.3148544247818,55.2264981421589,49.5,15.0,0,READDY
688.557950817267,-59.774661773291996,0.002985,47.0,0,CYTOSIM
-349.58931378320915,98.39659448399709,0.000835,47.0,2,CYTOSIM
-791.5147366058968,10.391970363463656,0.0006,15.0,2,CYTOSIM
-272.29704826103614,115.45457108323797,0.009505,4.7,1,CYTOSIM
-339.5469618640117,65.88034506291058,0.00082,47.0,4,CYTOSIM
-919.2818336045252,-49.85590588279558,0.000635,4.7,4,CYTOSIM
-968.6411825814662,-103.82749336391578,3e-05,150.0,3,CYTOSIM
-590.9593607694724,57.4066015818463,0.00412,4.7,1,CYTOSIM
-544.6052803010166,104.6614439749618,0.00491,4.7,2,CYTOSIM
-835.1554932448626,-127.51572512541247,5.0,47.0,4,READDY
208.0656863747426,-1.5931164975845604,59.0,4.7,4,READDY
273.9532690359003,-45.51558597630594,62.5,4.7,1,READDY
-592.9306633016254,69.54027890544717,12.0,4.7,4,READDY
286.81428562495563,-37.057476531347106,63.5,47.0,3,READDY
-797.1140549871386,-189.57986099705124,12.0,47.0,0,READDY
-433.7967773445748,69.3956388142924,0.0022,15.0,1,CYTOSIM
-72.07469214193762,55.11506702677366,39.0,15.0,0,READDY
-347.64920699362176,120.0203096836882,22.5,4.7,4,READDY
717.272115939491,-230.3908450067164,98.5,47.0,2,READDY
111.03742879608632,-208.00077570413112,65.0,150.0,3,READDY
215.1085101932669,73.62423622736776,0.00061,150.0,2,CYTOSIM
409.52032927286626,-137.99787868938654,78.5,150.0,4,READDY
551.2321095338193,4.143332344063651,0.000865,150.0,1,CYTOSIM
188.29504398092325,75.83950236448993,0.018695,4.7,1,CYTOSIM
-688.29469342737,50.267062947402565,0.00285,4.7,2,CYTOSIM
441.0110934170738,-21.94616838730576,0.002415,47.0,3,CYTOSIM
118.38316142848834,106.31509191892053,0.01727,4.7,4,CYTOSIM
217.23897595086015,93.70530844319308,0.01917,4.7,1,CYTOSIM
506.9542719319788,35.981895611764116,0.000835,150.0,1,CYTOSIM
363.96652630444584,123.39284120152263,0.00715,15.0,2,CYTOSIM
-944.0454728697284,-130.10122253269333,9e-05,150.0,3,CYTOSIM
14.121186861655133,102.98616726254852,0.0015,47.0,3,CYTOSIM
713.075231954216,-4.876715711597285,0.003115,47.0,0,CYTOSIM
526.4690592825013,-67.94932882229057,81.5,15.0,4,READDY
524.3502152172441,60.70872565734976,0.000845,150.0,0,CYTOSIM
394.5041095668735,84.1311534972848,0.000745,150.0,3,CYTOSIM
619.6131205894303,-191.97991991043648,89.5,47.0,3,READDY
550.9424303253334,28.86102232591736,0.00855,15.0,0,CYTOSIM
-805.5060037216801,-12.593621884084996,0.000175,47.0,3,CYTOSIM
-1.2864722678080511,48.61605338838194,44.0,15.0,4,READDY
642.2509871149332,64.23997006831974,0.0092,15.0,0,CYTOSIM
271.26770408288706,97.33476383486698,0.0021,47.0,3,CYTOSIM
-494.38732010431124,93.28836434307357,0.0017,15.0,2,CYTOSIM
466.34145919935,-98.32587282356383,79.0,15.0,3,READDY
201.74392957626378,39.72115707532305,57.5,47.0,4,READDY
493.229677898553,-77.86980886150411,78.5,4.7,3,READDY
420.6300602299253,63.16161286207307,0.023445,4.7,4,CYTOSIM
-194.7161316898391,43.27642329009882,32.0,47.0,0,READDY
-58.29979643783801,51.60566054599667,39.5,4.7,1,READDY
336.42398749966213,82.39331097436468,0.00218,47.0,0,CYTOSIM
386.6550401016455,-66.6791607375867,73.0,47.0,0,READDY
-202.63690193413493,121.9382439299253,0.00335,15.0,0,CYTOSIM
-881.8443988701069,-341.5776104564802,19.0,150.0,3,READDY
-638.7937470905533,-320.8406905156538,21.5,150.0,2,READDY
667.7739757119168,-27.85186905769217,0.02994,4.7,2,CYTOSIM
-285.16345665003547,79.95891266030901,25.5,4.7,1,READDY
-14.087382270845836,47.53519641921332,43.0,15.0,3,READDY
548.2668681684024,21.800565543534958,0.02693,4.7,3,CYTOSIM
-2.6641201302364834,97.70023060880806,0.0046,15.0,4,CYTOSIM
588.8265285186549,-132.81605049365533,85.5,4.7,2,READDY
-208.4987992323295,56.40046038604328,30.5,4.7,0,READDY
90.20451021422076,26.07771133141989,52.0,15.0,0,READDY
49.24767625697979,85.29148480740616,0.00155,47.0,0,CYTOSIM
36.11602133500827,108.63233038083229,46.0,4.7,3,READDY
-446.1455471583787,-163.99483065627703,23.5,150.0,1,READDY
-12.002554138413984,45.159799737316575,42.0,4.7,0,READDY
518.3151145676111,-43.21994879294675,80.5,47.0,3,READDY
607.520877548418,-211.51194432645116,94.0,150.0,2,READDY
227.69132681852636,-18.106665151782067,59.5,47.0,3,READDY
158.4671196949197,18.935314605236954,54.5,47.0,4,READDY
362.6323599687593,82.91316081277171,0.00226,47.0,1,CYTOSIM
490.8556786212517,-166.81747170865742,85.0,150.0,2,READDY
-1032.0520033671894,-135.3244118504483,1.5e-05,47.0,0,CYTOSIM
-899.5095644554551,-219.80739117870849,17.5,150.0,3,READDY
-132.4131983322066,-354.35423895678525,51.0,150.0,4,READDY
-90.62475834671915,128.119434224997,36.5,47.0,3,READDY
479.3175447565938,25.5030094476017,0.00081,150.0,3,CYTOSIM
434.0936024211666,32.78371094177362,0.000775,150.0,1,CYTOSIM
-1065.462537317328,-155.78894986098373,0.0,4.7,4,READDY
-62.00586865546643,-45.4461349794542,43.5,15.0,1,READDY
16.670773052381037,100.28053827071278,0.0015,47.0,2,CYTOSIM
-324.0532229455629,-215.55109926529371,36.0,150.0,2,READDY
-205.6069137857699,93.63070480864064,29.0,4.7,0,READDY
693.5094318222314,-217.64800338289194,97.0,47.0,1,READDY
215.49663962151277,109.35459255944295,0.00193,47.0,1,CYTOSIM
-71.20727419019161,96.06764104904676,0.01283,4.7,4,CYTOSIM
-885.9353086572323,-218.8495753296295,18.5,150.0,3,READDY
466.67705627959054,35.03530132294702,0.024395,4.7,1,CYTOSIM
-704.6132525737873,-115.57711136221383,9.5,47.0,4,READDY
-818.7860134303714,-17.727488537960767,0.001425,4.7,2,CYTOSIM
304.3965500609764,-65.87739547934586,69.0,47.0,1,READDY
372.3949924438397,-99.03423501437896,69.5,15.0,4,READDY
205.50064014093465,92.67277146204594,0.01901,4.7,0,CYTOSIM
-328.4199680176905,66.78497928728302,0.000275,150.0,2,CYTOSIM
-440.3932966028162,76.97080688110748,18.5,4.7,0,READDY
-129.15569695201373,111.50510990856253,0.0038,15.0,1,CYTOSIM
-171.37316358370592,99.58941124551973,0.000355,150.0,1,CYTOSIM
139.67596742641587,39.29996361250596,54.0,15.0,2,READDY
-1010.4013512217255,-177.33305359690326,8.0,150.0,3,READDY
-882.9727273865017,-143.33454338574757,8.0,47.0,0,READDY
-615.7044474232487,36.2285954738976,0.0038,4.7,3,CYTOSIM
652.0191151019626,24.016454068840744,0.02931,4.7,0,CYTOSIM
-992.455793293781,-106.98797781719634,0.0001,15.0,1,CYTOSIM
18.415765053419307,76.03161831364889,45.0,4.7,2,READDY
721.6701925134694,-27.537352157795908,0.001,150.0,2,CYTOSIM
-479.586483005269,28.221975539223195,0.00195,15.0,1,CYTOSIM
-185.16448172270697,-13.073870139971405,34.0,4.7,2,READDY
510.8500657818723,-74.81786969901214,80.0,47.0,2,READDY
224.0475920673165,76.31769792292891,0.001945,47.0,0,CYTOSIM
-556.8527778269295,62.07212691288851,0.00046,47.0,3,CYTOSIM
415.4324517805679,-47.61128552662797,74.5,15.0,2,READDY
-369.2114677250441,70.29222504300549,22.5,47.0,4,READDY
508.6721930834445,-173.2523278884438,88.0,150.0,2,READDY
-728.0516619048394,-13.280958390782075,0.002375,4.7,1,CYTOSIM
-190.85017676521213,59.37749774222698,32.5,15.0,2,READDY
590.0579421193038,-69.53091626778405,86.0,47.0,4,READDY
94.67070428778328,95.8829801579476,49.0,47.0,3,READDY
280.6028971457711,26.42832146298315,63.0,15.0,3,READDY
-187.17041161730907,108.7349166157677,0.00035,150.0,1,CYTOSIM
-1021.4814054275732,-144.28386238510654,1.0,15.0,3,READDY
-131.88427843070485,80.14264411302213,37.0,15.0,0,READDY
-52.570441709674185,-159.54000326402968,49.0,150.0,0,READDY
45.352413701136186,93.2494692980107,0.0049,15.0,3,CYTOSIM
-552.5703913560693,55.11600774966769,12.5,15.0,0,READDY
645.0577845760411,-158.87961328483595,94.5,150.0,3,READDY
111.22969794631933,84.73209185667577,0.00525,15.0,3,CYTOSIM
171.300277349034,96.21674981812441,0.00059,150.0,2,CYTOSIM
386.96850374972445,-30.02689869746098,71.5,47.0,0,READDY
136.61459425753753,10.716092909258577,54.5,4.7,1,READDY
222.45306380328492,-21.406369126594882,58.5,15.0,2,READDY
713.3580250073974,-211.14685830989993,98.0,15.0,3,READDY
425.825043753176,-94.75874804957527,75.5,4.7,1,READDY
-355.05685198254787,98.62143154009448,0.00079,47.0,1,CYTOSIM
-241.09964683605475,119.74759486459664,0.00098,47.0,1,CYTOSIM
-465.1533022632719,52.59376800378584,16.5,4.7,2,READDY
221.58884721293913,114.58991974041226,0.0061,15.0,3,CYTOSIM
-689.4252992381535,40.12687306927694,0.0009,15.0,4,CYTOSIM
393.01362375819343,86.83271751952873,0.022815,4.7,2,CYTOSIM
685.0265497017383,-102.84777411071445,94.5,15.0,3,READDY
669.9082466271223,-215.27161897623273,93.5,15.0,2,READDY
-930.5882280248836,-74.03918868081053,3e-05,150.0,0,CYTOSIM
120.72672185832113,79.15189413030691,0.00055,150.0,1,CYTOSIM
129.93037859926665,6.644820776271217,52.5,47.0,1,READDY
604.5110113618239,-163.93477548587873,90.0,47.0,4,READDY
490.0857168218219,1.431790177953303,76.0,4.7,4,READDY
123.74930881855352,73.40429121786121,0.00545,15.0,0,CYTOSIM
399.38269718493865,56.51893615005747,0.023605,4.7,3,CYTOSIM
-317.0363195744438,-451.60889044941905,46.0,150.0,3,READDY
684.2126830215502,4.652748578097203,0.00302,47.0,2,CYTOSIM
516.582369735584,-101.16134343306487,82.0,4.7,3,READDY
580.8722519638841,-25.677787364093433,85.5,15.0,3,READDY
-597.0242528723618,-410.77018331809995,34.0,150.0,3,READDY
-203.62352317175072,-168.6495415612684,40.0,150.0,2,READDY
605.7896789144165,-80.29859557353586,85.0,47.0,4,READDY
-934.7594793757776,-78.82351439165893,0.000635,4.7,0,CYTOSIM
-155.50280098728376,32.08640912562453,35.0,4.7,0,READDY
492.36251383502025,-36.766661372147155,78.5,15.0,1,READDY
452.97771795518196,-101.03387316782982,76.0,4.7,2,READDY
262.787463535213,77.1150402708912,0.00635,15.0,2,CYTOSIM
100.58269693598493,56.747303987660075,51.0,4.7,1,READDY
446.13302206222266,-88.21836504136263,79.0,150.0,0,READDY
-831.2985486981065,-33.461633488272355,0.00014,47.0,0,CYTOSIM
650.6661341837155,-213.67088595556163,92.5,4.7,1,READDY
-482.29187380942983,70.3470374835623,0.00185,15.0,1,CYTOSIM
