,PC1,PC2,TIME,VELOCITY,REPEAT,SIMULATOR,COMPRESSION_RATIO,PEAK_ASYMMETRY,NON_COPLANARITY
7542,-648.15359624037,135.03171233467734,935.0,15.0,4,READDY,0.301025935885435,0.0023468054379641,0.0092162633453802
5075,273.436205705094,-32.88718292798205,281.0,47.0,2,READDY,0.101503834544311,0.011192973198099,0.0018899184023711
1431,-737.5240313733639,-22.94711752569964,0.00097,150.0,2,CYTOSIM,0.289540745284599,0.0272126299162966,3.389292101414137e-05
2182,-523.796916690541,-64.45390938707405,0.00259,47.0,3,CYTOSIM,0.2452801718239426,0.0008549220222394,2.779471076927194e-05
1852,459.56969237187155,-86.6307487729737,0.00186,15.0,3,CYTOSIM,0.0556773029986504,0.0083641525088822,0.0001181108630858
5247,182.32806238953168,-42.82580582621061,327.0,47.0,3,READDY,0.1160283686852237,0.0091898003385461,0.0017930069886558
3219,-640.4730309515553,-32.5317854692437,0.009145,15.0,0,CYTOSIM,0.2742507771155134,0.0051216823727212,0.0001301147671804
6391,-249.19976412860947,87.10681302443523,628.0,150.0,2,READDY,0.2075794512542633,0.013288160705538,0.0071887559225389
4287,668.5175362264303,7.740278593415546,75.0,4.7,2,READDY,0.0379566633368317,0.0571691391958033,0.000997067751486
6977,-471.45239270430295,117.28392187121182,784.0,47.0,4,READDY,0.2571315936401275,0.0090412060494767,0.0085300407708629
5083,238.5320860032134,-70.92418154572705,286.0,4.7,0,READDY,0.1023281683877977,0.0073257886283982,0.0011496804885324
522,190.2914843695971,-122.68907773212138,0.00034,150.0,3,CYTOSIM,0.1005011318487739,0.02152412642991,0.0001846298757785
4615,479.41775928966956,-45.359831938038795,161.0,15.0,3,READDY,0.0636353552550932,0.0079214418680267,0.0004468700789431
1545,136.19009566083759,-122.20617091578613,0.00116,47.0,1,CYTOSIM,0.1095962809874449,0.0087087574354181,5.384297770091316e-05
5828,-78.25088911537425,0.423074713696316,482.0,4.7,4,READDY,0.1643432749997252,0.0160111363400083,0.0024473355796839
3271,-694.9224674694187,-40.30870626965374,0.00955,15.0,2,CYTOSIM,0.2864337902261215,0.0082784875239648,0.0001241395957481
2295,-633.51980273025,-9.142184149536373,0.00286,47.0,1,CYTOSIM,0.2709262429687528,0.0019512403891125,0.0004999649187054
4797,747.3646294278587,225.76407745510926,206.0,150.0,4,READDY,0.0771200470401939,0.1706891093302358,0.0001201118145116
1301,-598.2482593335058,-10.09445286785553,0.000885,150.0,2,CYTOSIM,0.2640265096567163,0.0037613487522953,0.0006329795709653
111,976.1894625251637,28.169742645219415,5.5e-05,150.0,2,CYTOSIM,0.0150181583912691,0.1618954816745613,0.0001631844481221
478,269.51445450383034,-147.5174205672345,0.00031,150.0,4,CYTOSIM,0.0915579256054829,0.0276026870912232,0.0005545962256894
6579,-295.5078500458357,58.52381204864015,678.0,150.0,0,READDY,0.2212428460579744,0.0196213589529827,0.0074365995241508
5804,260.64289885286104,345.63562049304153,472.0,150.0,4,READDY,0.1579806671481897,0.1074424660065151,0.0115245117913076
6404,-230.17922158771813,85.62903441288758,633.0,47.0,1,READDY,0.2094258170460351,0.0204411163062842,0.0091361674025469
657,39.21827133155708,-118.48834293246574,0.000435,150.0,3,CYTOSIM,0.1290595360894916,0.0034585197509034,2.2404783431256515e-05
4369,598.5300836399421,-84.76442354818579,95.0,15.0,4,READDY,0.0441272290018731,0.0075823331320268,0.0001297856275211
5332,140.83460454118577,-37.98159082661003,352.0,4.7,2,READDY,0.1229729628103941,0.0051988937380498,0.0021872834631295
3667,-288.7152769489069,-67.55848025653756,0.02054,4.7,3,CYTOSIM,0.1947498856547495,0.0030889100293425,0.0001680964868421
4013,-743.5671623469136,25.642081287081744,0.031525,4.7,4,CYTOSIM,0.2988200529259895,0.0058288547303586,0.0009295905529913
3501,-42.81333329028413,-64.71689585531158,0.015285,4.7,2,CYTOSIM,0.1448980245866965,0.0090448011542574,0.0006623030953573
6184,-11.570025592050332,364.7426120565983,573.0,150.0,4,READDY,0.1906928200307764,0.0797648137222253,0.0237725863102616
7759,-683.3187071618013,215.13872728623477,990.0,150.0,2,READDY,0.3185152472706704,0.022923081203285,0.0188047853331903
856,-169.01026822816146,-118.32927998639505,0.000575,150.0,2,CYTOSIM,0.1710788911648475,0.0188560685126549,9.49763719242704e-05
3321,-754.7829256718887,-44.44011164656636,0.0099,15.0,2,CYTOSIM,0.2968734833405061,0.0083914411489002,0.000167567108404
3682,-292.6490374901702,-140.2421163683921,0.021015,4.7,3,CYTOSIM,0.1992340177716881,0.028779910624766,0.0004332833790469
2183,-508.78965378466154,-60.39577047918408,0.00259,47.0,4,CYTOSIM,0.2452754829300644,0.005519093426792,6.591693785707134e-05
5442,524.0046582347028,434.46294178377826,377.0,150.0,3,READDY,0.1278023555770572,0.143656296400675,0.0108271840575518
6903,-447.10682053886705,69.54780661351319,764.0,150.0,1,READDY,0.2491976321966645,0.0124485822989383,0.0073777112845399
5637,35.50534406012419,46.52153213693562,432.0,4.7,3,READDY,0.147040292807264,0.0067806171717874,0.0063598204964577
6575,-311.9493274614655,72.76936501776296,678.0,47.0,1,READDY,0.2250561326475166,0.0026648840306789,0.0072576108140427
5475,66.84177797448812,-87.39298043352792,387.0,47.0,3,READDY,0.1348986531512119,0.0095780622496318,0.0004182216913034
5825,-58.813121219600156,1.464668151884446,482.0,4.7,1,READDY,0.1622626051599707,0.0101608035154045,0.0045388353392008
5493,95.60957443705115,-34.386704494364025,392.0,47.0,2,READDY,0.1371290446113046,0.0089707074002992,0.0020076704963191
1432,-717.4911096778427,-34.217540671054365,0.00097,150.0,3,CYTOSIM,0.2895405981679421,0.0028071032881453,5.016475772604872e-05
748,-45.40259013818056,-138.55855472552045,0.000495,150.0,4,CYTOSIM,0.1470094562298247,0.0108963378897274,0.0003810475119293
2030,-357.0853371473394,-82.31683560964395,0.002255,47.0,1,CYTOSIM,0.2135373103710108,0.0323111481776806,0.0003190668482161
5776,-52.49602735765044,49.72769986135337,467.0,47.0,0,READDY,0.1591221903948805,0.0491151705474982,0.0053577003456923
3544,-115.31567847824608,-130.82009324007154,0.01672,4.7,0,CYTOSIM,0.1584848096504408,0.015888811717868,0.000521879370968
7518,-669.0631791868686,172.13231813337933,930.0,4.7,3,READDY,0.3015215907637617,0.0199770376488016,0.012458692173022
4746,426.909890261773,-97.77511434749893,196.0,15.0,0,READDY,0.0740021539083678,0.0550212037845446,0.0001932724375933
2352,-661.1864151248919,-40.63185384141849,0.00297,47.0,3,CYTOSIM,0.2813359667226139,0.019337429695804,0.0001124945359154
6739,-397.5216089937106,13.262755595697485,724.0,4.7,3,READDY,0.2373677283099213,0.0153732386390932,0.003648200929564
4082,1025.018994858999,157.79481295068402,20.0,15.0,1,READDY,0.0190132948020386,0.1917999389336672,0.0001525551654133
2594,13.60489728588933,-109.99206935920166,0.00437,15.0,0,CYTOSIM,0.1309558127244847,0.0094222198156451,2.3180007278712364e-05
3401,128.01238262406406,-148.1751013712551,0.0121,4.7,2,CYTOSIM,0.1146757852535725,0.0033744860331308,0.0005854650254287
4506,537.350666342594,-52.38136265407343,131.0,47.0,3,READDY,0.0553941773232691,0.0082691697172934,0.00060976816597
6596,-344.3761214931243,14.705297379188949,683.0,47.0,3,READDY,0.2262803399392118,0.0106784717434068,0.0051307877745333
1919,438.71053972032576,-124.42609720739347,0.00201,15.0,0,CYTOSIM,0.0601591770831781,0.0089657783272418,0.0002195162872797
5377,152.55559334894167,38.555735920288726,362.0,47.0,0,READDY,0.1260907107953626,0.0101563123003826,0.0058733230731213
7052,-516.4007197499919,42.381549951892296,804.0,47.0,3,READDY,0.2624445961720399,0.0095043118486853,0.0032595845154131
6947,-526.5398626704722,25.51427138801617,779.0,4.7,2,READDY,0.2556010862475358,0.0429593821716317,0.0026903174582308
353,404.74567615427713,-69.77855164565239,0.00022,150.0,4,CYTOSIM,0.0645949669727981,0.0145764867014421,0.0002775091502548
5061,557.5519944084335,197.59792116797976,276.0,150.0,2,READDY,0.0982574158561043,0.1068527875385854,0.0178201523904827
107,925.5382404807619,58.62299055789506,5e-05,150.0,3,CYTOSIM,0.0135173324810232,0.012226531116611,0.0001169073870746
4807,423.4482948547974,35.88971367244751,211.0,47.0,0,READDY,0.0808048482794442,0.0108385229453756,0.0049506378375951
6426,-272.7661630725721,107.71632207224042,638.0,47.0,4,READDY,0.213080976760655,0.0377986780343385,0.0083223732729529
120,1011.7905091962667,59.65862682669987,6.5e-05,47.0,1,CYTOSIM,0.0057033985195615,0.1736226175323764,0.0001939223256641
2914,-343.82694559368235,-135.96949909326912,0.006835,15.0,0,CYTOSIM,0.2049178321575683,0.0040519805280808,0.0008404463489319
3469,17.600009549414587,-106.3564650514185,0.01433,4.7,0,CYTOSIM,0.1358199074638821,0.0027386809440693,1.887033898038557e-05
5665,-15.649640974836561,-44.009886526028254,437.0,47.0,3,READDY,0.1510018937491271,0.0199105630581143,0.001727803597499
364,414.77615372251665,-107.50599757439143,0.000235,150.0,0,CYTOSIM,0.0691393140515908,0.0437131300809904,4.420892254804779e-06
5646,5.156990442903199,-65.91162418038556,432.0,47.0,3,READDY,0.1480205378574023,0.0108156020528874,0.0010250098375304
3204,-620.7911978219475,-15.134048204409229,0.009045,15.0,0,CYTOSIM,0.2712281495223264,0.0109238413708404,0.0003052735113206
1644,21.69953425354098,-94.41389859112705,0.001395,47.0,0,CYTOSIM,0.1319681257607474,0.0030312380560733,6.908370868943479e-05
4571,497.101964549509,-26.152857932604565,151.0,4.7,1,READDY,0.0604881815261151,0.0370320227686251,0.0003888061442723
5603,74.56395212452338,1.1051141107266638,422.0,15.0,3,READDY,0.1423399904530023,0.0232130619871399,0.0035852740450998
872,474.2605063686532,-119.29418824790588,0.00059,47.0,3,CYTOSIM,0.0555940466664214,0.0091479558795848,0.0001750964293365
898,459.6887658332338,-136.28066872437176,0.000605,47.0,4,CYTOSIM,0.0569422920785085,0.0245463246028208,0.0001959471498318
3073,-500.11834452989444,-24.20922235008637,0.00799,15.0,4,CYTOSIM,0.2396792279286266,0.0040885305832363,0.0004691823546917
2673,542.1996041032978,-46.54943296135537,0.004935,4.7,4,CYTOSIM,0.0468037709691554,0.0137720583740842,0.0002847880083329
5434,126.37425636899175,27.386454869556765,377.0,47.0,0,READDY,0.1303335179893635,0.0097164839517374,0.0051845792498938
2752,476.82780705640187,-71.99920038816295,0.005575,4.7,3,CYTOSIM,0.0528114999239955,0.0083182781768111,0.0001622386018404
7348,-615.9376979344826,165.4442917931619,884.0,4.7,4,READDY,0.2885854884465494,0.0242468606059281,0.0123502891302265
5553,270.3239063596184,276.8060074581227,407.0,150.0,0,READDY,0.1388551422735797,0.0252219001964102,0.0225857771497821
4661,674.3973319218501,246.66633867388788,171.0,150.0,1,READDY,0.0656098218891515,0.1089843344983684,0.0088259943178251
5749,-24.784878625288048,12.849970692496253,462.0,4.7,1,READDY,0.1553848229554777,0.0090432511024284,0.0030350090911099
4994,336.5718447811395,-17.32889642916445,261.0,15.0,1,READDY,0.0945566611915414,0.0346461500250137,0.0029454603180518
4748,408.4368396139938,-59.43709868595489,196.0,15.0,3,READDY,0.0753639565313186,0.0324607210770344,0.0008811602254669
7099,-469.57516556715063,132.21657434608161,819.0,4.7,2,READDY,0.2682670503980318,0.0273875787820461,0.0150253989334271
4875,352.17416186546336,-24.1697802958502,231.0,4.7,1,READDY,0.0852130865261981,0.0365675330462397,0.0010475886318227
2839,-268.27792025956876,-85.54525254324612,0.00623,15.0,0,CYTOSIM,0.1867976126274514,0.0205678508399927,3.744273926261203e-05
5584,65.37963230228868,-28.335157175995832,417.0,15.0,3,READDY,0.1435038533130588,0.0150445140118787,0.0025972441200679
4421,592.3609658023707,-50.73290083965665,111.0,4.7,3,READDY,0.0467098030131434,0.0064069614334975,0.0002724760596854
2748,-150.81148397380937,-95.83449132239828,0.00553,15.0,4,CYTOSIM,0.1657746604608156,0.0048624516305102,0.0001639172015853
6849,-332.06744069132253,193.83041528173894,749.0,150.0,4,READDY,0.2433796613485818,0.0209021098726076,0.0177910973912345
3012,-454.20067593405855,-17.456991124877636,0.00754,15.0,3,CYTOSIM,0.226102928300705,0.0204926103693753,0.0007085372304473
1903,440.1904877452578,-91.43341612970224,0.00196,15.0,4,CYTOSIM,0.0586805823565264,0.0136624875304653,0.0001102473865121
6183,65.15812437123111,315.6954255520208,573.0,150.0,3,READDY,0.189473331078537,0.0421648997388693,0.0317073786111104
4073,1040.1659107648873,156.21065460102994,15.0,150.0,2,READDY,0.0177554629321666,0.0105561074543705,0.0005882316102379
7507,-653.4748460927478,148.47258866195875,925.0,47.0,2,READDY,0.2992238522872157,0.0162586907689838,0.0114352801181428
1524,846.9073695044018,-4.105366424375173,0.001115,4.7,0,CYTOSIM,0.0105454875584509,0.0231162352852037,1.0005606604096293e-05
4051,992.6990074303872,101.0250489895138,10.0,47.0,4,READDY,0.0166143109596889,0.11433858700935,0.0008688289476305
5259,212.17020724838025,13.264201499108193,332.0,15.0,0,READDY,0.1165205147549165,0.0339014969281818,0.0050528467143488
1960,-283.1231301661826,-39.455149064219825,0.002095,47.0,1,CYTOSIM,0.1983276718975419,0.0098191243257663,0.0008279681932942
2027,-356.3032601684765,-62.251784547227345,0.00224,47.0,3,CYTOSIM,0.2121007535742507,0.00783184437593,5.896753460094654e-05
6656,-363.6560414688978,43.49937801438861,698.0,150.0,1,READDY,0.2268745640504298,0.0067989297865577,0.00502393267539
5495,127.62767676372901,32.95359919085922,392.0,47.0,4,READDY,0.1360191673903208,0.0062590867949274,0.0034258217694772
3920,-621.5118825054035,-45.34457443455098,0.02866,4.7,1,CYTOSIM,0.2716590007680535,0.0134362686505756,0.0001900463276919
6557,-337.7269070019036,86.5159500792586,673.0,47.0,2,READDY,0.2237106630264188,0.0179330063264827,0.0075715528941293
3721,-365.3828968754951,-125.20058230825859,0.02229,4.7,2,CYTOSIM,0.211295786378963,0.0030959164772588,0.0010333101398797
3570,-152.2415151334428,-89.70569802625087,0.017515,4.7,1,CYTOSIM,0.1660283338493547,0.005204307002678,0.0001510475016431
4624,775.7627122488186,301.97515506546813,161.0,150.0,2,READDY,0.0629880148262321,0.1699934693306707,0.0091280315100376
5962,-89.46868359094691,17.944864082065298,518.0,15.0,0,READDY,0.173604523089072,0.0148010579311794,0.0047485380954956
5623,20.064187719103384,-24.480301490276744,427.0,15.0,4,READDY,0.1437483387590961,0.0142234018582259,0.0016187799598935
6570,-311.6374865874805,104.61387401753454,678.0,15.0,0,READDY,0.2214636554266335,0.0105934734908128,0.0102034657732015
55,1015.0636191949876,55.261080374653226,1.5e-05,150.0,1,CYTOSIM,0.0030599164801421,0.1529726560470106,0.0002076330919611
5359,131.9330539082744,-14.89376031254735,357.0,47.0,1,READDY,0.1259960764468144,0.0077545533351776,0.0028227165706982
1261,295.5337640525553,-107.8198432576491,0.000855,47.0,2,CYTOSIM,0.080696658977188,0.01564965569518,6.437455112472265e-06
2327,267.8724441911563,-107.93209899094806,0.002915,15.0,3,CYTOSIM,0.0873771629055586,0.0027123577632044,2.7966012111516027e-05
340,410.8760318617588,-89.84858813365494,0.000215,150.0,1,CYTOSIM,0.0630724900819199,0.026119063705412,1.1412842409048484e-05
5817,-73.45371530653576,-56.12679817015901,477.0,47.0,3,READDY,0.1626158362632276,0.0175708129028906,0.0013257966442254
6439,-286.7057825879555,48.358734903346175,643.0,15.0,3,READDY,0.2095323139259757,0.0051195758829228,0.0058247045786677
5793,-70.16455378511813,-18.44990954824145,472.0,15.0,3,READDY,0.158337643803449,0.03678986091248,0.0018168671693706
1727,-55.293658277782015,-155.7934278663597,0.00157,47.0,3,CYTOSIM,0.1484936045556766,0.0097960505183581,0.000248959380494
1325,684.8849452344704,-40.53485246129883,0.000905,15.0,1,CYTOSIM,0.0269995618306267,0.0286433112304086,0.0001902971513477
4684,437.2580580893509,-61.98082169239932,181.0,4.7,0,READDY,0.0699520514175947,0.0325790995441539,0.0003435871395873
36,1059.7134176770405,104.56449122456536,0.0,150.0,3,READDY,2.1757238516384447e-06,0.3592964801246001,3.6829635061483104e-09
2018,-363.7826579664889,-98.72705703997171,0.002225,47.0,4,CYTOSIM,0.2106515810688121,0.0032931490235935,0.0001355488937494
482,224.0124839148568,-107.14629989293664,0.000315,150.0,3,CYTOSIM,0.0930409493735985,0.0077921859961299,2.178138063479999e-05
6470,-328.74845282008056,15.107314250060828,653.0,4.7,0,READDY,0.2157510184041997,0.0093477871984439,0.0042352088799054
739,-53.46174704629734,-93.19192898472701,0.00049,150.0,0,CYTOSIM,0.1455478944187098,0.0182641907264948,4.3169630070403816e-05
7519,-706.7885993131938,159.57660429871964,930.0,4.7,4,READDY,0.3019115024083029,0.0278403347068456,0.010832569806086
7765,-775.8662342110131,175.5713149965606,995.0,4.7,3,READDY,0.3235627586998736,0.0245949441442455,0.0115660861736829
1810,477.8166037517955,-61.59854648641867,0.00176,15.0,1,CYTOSIM,0.0526593308642631,0.0254526647815546,0.0001567348413155
5531,87.80296653514948,-53.51151297488542,402.0,47.0,2,READDY,0.1381161633183939,0.0438395507974054,0.0021963114452853
4898,334.8255456199993,-41.784536483984674,236.0,15.0,0,READDY,0.08795830604108,0.0145892669520734,0.0011186186939299
2969,-390.8837677467846,-52.354810058628885,0.007235,15.0,0,CYTOSIM,0.2169100955220616,0.0042232718090778,8.206742523683194e-05
3475,-7.660147999782481,-155.46794080411726,0.01449,4.7,1,CYTOSIM,0.1373950947534327,0.009496233338749,0.0005388492706884
671,45.74634920091684,-49.019697528377776,0.000445,150.0,2,CYTOSIM,0.1320345078852928,0.0094614830378073,0.0006792320690458
6651,-342.43643723649757,59.13882708357838,698.0,47.0,1,READDY,0.2301862843777121,0.0174357072295464,0.0063035707524287
5360,123.34421814782901,-63.29380637293649,357.0,47.0,2,READDY,0.1254211377804777,0.0121625559393656,0.0016418412899459
1421,-703.2222688259737,-19.926798396496054,0.000965,150.0,2,CYTOSIM,0.288074982126845,0.0061934264404394,7.351643615580076e-06
6218,-167.157609715848,89.2443392126143,583.0,150.0,0,READDY,0.1941215763297569,0.0163011168919101,0.0094991559515042
187,1006.2431565410396,101.58346837743437,0.00011,47.0,3,CYTOSIM,0.0099687458088633,0.1827696619838947,0.0001591984155603
3755,-419.693829443367,-85.27809245054073,0.023405,4.7,1,CYTOSIM,0.2218626850406424,0.0058813056343204,9.060146067849245e-05
5328,602.0929189186528,397.71995125786145,347.0,150.0,3,READDY,0.1191434542921167,0.1651756542297,0.0047112166596775
1477,674.0606583862113,-71.07288707620447,0.001005,15.0,3,CYTOSIM,0.03002318802365,0.0016996852434296,0.0001254759471073
3943,-671.5989818416103,-43.17537091734027,0.029295,4.7,4,CYTOSIM,0.2777539079993385,0.0066496039394592,8.443684491326887e-05
7796,-704.0922628218533,230.91196795381498,1000.0,150.0,1,READDY,0.3203595985442278,0.0108815836852101,0.0196282777189226
3938,-635.0269577182488,2.010611856068625,0.029135,4.7,4,CYTOSIM,0.2762437862985407,0.0284393832940254,0.0014481496931231
2471,186.96858266484548,-119.49177641613333,0.003415,15.0,2,CYTOSIM,0.1023977291010939,0.0282937485677725,0.0001175221083121
1802,-122.75931459250786,-115.4176864263722,0.001745,47.0,3,CYTOSIM,0.1651126282687688,0.0190087738757496,1.968934126372045e-05
6940,-425.1505461098241,92.26232002777449,774.0,150.0,0,READDY,0.2509583250901069,0.0176083091865278,0.0103728469233059
4569,873.2945115644217,201.7781287210385,146.0,150.0,4,READDY,0.0575123239326451,0.1911197423181183,9.315388281679804e-05
7396,-602.7218580105626,117.9637969177939,894.0,150.0,0,READDY,0.2881006714107923,0.0116766233393302,0.0105082661086966
1512,170.20016532729062,-105.69043671088126,0.001095,47.0,3,CYTOSIM,0.1034473880285675,0.0155228456484829,3.2820363679367324e-06
4527,907.7007257822695,137.42129716921465,136.0,150.0,0,READDY,0.0552909117142565,0.1882358976854183,0.0014258303233199
6496,-325.79967669792575,22.68564434062354,658.0,15.0,3,READDY,0.2152898203738845,0.0170220310453667,0.003882838113157
4428,686.0152697340668,151.50927111552082,111.0,47.0,1,READDY,0.0477994052459501,0.0949403308258574,0.0053524708183969
6534,-345.67858506438097,4.494535359398753,668.0,15.0,3,READDY,0.2190682613020519,0.0188669967478132,0.0031704484905211
4492,962.5618283071681,112.93490690086227,126.0,150.0,3,READDY,0.0528071371982615,0.2100613377744795,0.0001830424741845
3813,-487.98999384675597,-57.46130306965432,0.025155,4.7,4,CYTOSIM,0.2384767577255748,0.0048077276739111,0.0003297674884241
4246,988.8684222041486,59.41792406945867,60.0,150.0,4,READDY,0.0315499422204528,0.0304273950274032,0.0012591620767924
5649,79.87600401442317,76.18252609026518,432.0,150.0,1,READDY,0.1458192734455746,0.0079020856571201,0.0078861176006973
236,874.527783456939,94.31592552875445,0.000145,150.0,2,CYTOSIM,0.0420185038210015,0.1519840512999595,0.0001278579094057
282,883.9031081807582,35.41837346516406,0.000175,47.0,3,CYTOSIM,0.0161451646426075,0.1287206101834304,0.0003676128777129
7229,-545.733213529922,113.6631516335678,849.0,150.0,4,READDY,0.274884926184847,0.007466251766325,0.0083786782800146
4354,683.546523088313,-7.731282692490712,90.0,47.0,3,READDY,0.0431938900961658,0.0776843039436549,0.0020756674996249
2359,-666.6150854657434,-100.92888891973841,0.003,47.0,0,CYTOSIM,0.2841923035554858,0.0031217970765415,0.0027076586245894
6835,-463.493153988763,82.24947916728694,749.0,4.7,4,READDY,0.2450924721344177,0.0174323826632567,0.0056276203683896
3642,-255.94185205821347,-118.65686578468907,0.019745,4.7,3,CYTOSIM,0.1871608554590271,0.011046935650924,0.0005210872951011
6981,-388.386967095832,170.8994217667974,784.0,150.0,3,READDY,0.2536732793012459,0.0266797780185316,0.0155462121357317
5142,207.21099290506803,-71.03524495526052,302.0,4.7,2,READDY,0.1075845714199498,0.0149312898043819,0.000781109281462
7633,-714.3409755331044,153.0375117750689,960.0,4.7,4,READDY,0.3113701831013556,0.0119709942586021,0.010605800041728
7494,-596.2576600264283,155.5993641570125,920.0,150.0,3,READDY,0.2957764864151671,0.0048530855973073,0.0131138371993305
6064,-165.48668191519516,-37.07674967249708,543.0,47.0,3,READDY,0.1825998433045559,0.0119654828446686,0.0019305974891748
122,1023.7417919125882,82.95785820053628,6.5e-05,47.0,3,CYTOSIM,0.005711928002396,0.1780282125610784,0.0002592820002792
4247,710.678581290705,-2.9173992224533087,65.0,4.7,0,READDY,0.0343521942909266,0.006831342299409,0.0008007323010586
6009,-67.07435436929255,109.9618286553586,528.0,150.0,0,READDY,0.1773851146265322,0.0191282336717177,0.01266614178088
6371,-258.2874298092947,27.6880348841859,623.0,150.0,1,READDY,0.2054909215750351,0.0060069149019158,0.0039586624435246
1444,239.26968109397194,-102.47019945959444,0.000985,47.0,0,CYTOSIM,0.0930145585659698,0.0100624019422057,7.713092526121482e-05
1928,-278.4223765029996,-81.55413470437671,0.002015,47.0,4,CYTOSIM,0.1907425188767286,0.010851676146241,8.229100220873951e-05
2894,410.56376002387634,-106.93911871263678,0.006685,4.7,0,CYTOSIM,0.063525220570789,0.0319997852713523,6.058591307953816e-05
3406,106.89222931635257,-134.03780317010498,0.01226,4.7,2,CYTOSIM,0.1163604898158467,0.0087908353538584,0.0002098733233186
4586,813.3091720363083,322.4199595098407,151.0,150.0,2,READDY,0.0605472574560055,0.1472989771863099,0.0072447045033607
7706,-713.1609202661655,223.70231357567258,980.0,4.7,1,READDY,0.316896695772179,0.0202587247834474,0.0183700786205534
468,279.05398361350785,-140.45179922413266,0.0003,150.0,4,CYTOSIM,0.0885295843925459,0.0206478544053453,0.0001564065849508
5754,-25.2443724980772,1.1081265457376404,462.0,15.0,1,READDY,0.1578286922725088,0.0071656153657572,0.0047031832121147
1649,573.8073146651553,-90.37486411064933,0.001405,15.0,0,CYTOSIM,0.0420039330801488,0.0297508900770229,3.7970208689349534e-06
6839,-427.44434692263786,123.07099582513618,749.0,15.0,4,READDY,0.2437847607816493,0.0207731371404822,0.0092403819950243
2133,-464.05195103384875,-112.41037010039503,0.002475,47.0,4,CYTOSIM,0.2343641111799725,0.0118603401966092,0.0004619896130491
4314,784.5143361159645,163.65620954971905,80.0,47.0,1,READDY,0.0391446016348088,0.1118570226677663,0.0046638591371175
6429,-246.22042103165066,109.55495425215122,638.0,150.0,2,READDY,0.2091327784622633,0.0151171009320352,0.0088337812447685
5323,181.32786984275333,-106.24501262590167,347.0,47.0,3,READDY,0.1216477313031592,0.0381628782833067,0.0005624965358143
5173,555.8412758290798,268.95765050725487,307.0,150.0,0,READDY,0.1073079799324949,0.0675512944190954,0.0186488638613178
2611,9.841960178953132,-135.29020488390228,0.00447,15.0,2,CYTOSIM,0.1341552105535732,0.0106016027199176,9.859652904993792e-05
418,712.2821339637715,-104.6076949577618,0.00027,47.0,4,CYTOSIM,0.0251676380219068,0.0607762601462193,0.0004749627077501
3257,-666.9499844018201,-50.4503837258483,0.009395,15.0,3,CYTOSIM,0.2817934314084092,0.0028674369021633,4.537392457134066e-05
1702,-27.889719594362898,-130.78529482607541,0.00151,47.0,3,CYTOSIM,0.1429651576695533,0.0035227450803437,0.0003501328100678
7601,-648.0880200136944,221.93772121742396,950.0,47.0,1,READDY,0.3082947184702422,0.0003204624411285,0.0193458402666507
89,1006.8920036472274,133.5711602233656,4.5e-05,150.0,0,CYTOSIM,0.0120111497808178,0.2186431132125005,0.0002111167405172
950,-273.14971921232836,-111.77324958444696,0.00064,150.0,1,CYTOSIM,0.190514732732935,0.0017272208292608,0.000126252359547
1129,-430.9265182634774,-53.30026557475728,0.000765,150.0,0,CYTOSIM,0.2280315181499875,0.0110342083892633,0.0005505493205897
4346,614.389435375895,-76.26602747653554,90.0,4.7,4,READDY,0.0441661687774931,0.0068350931320745,0.0002502358110966
6761,-380.160511173396,88.13344787955319,729.0,15.0,1,READDY,0.2376200583263907,0.0125721461192312,0.0067140994522195
3671,-299.69895486498143,-121.91048874270601,0.0207,4.7,2,CYTOSIM,0.1961893972219504,0.019845179764918,0.0009604988782974
437,706.0051195841567,-81.74554876744457,0.000285,47.0,3,CYTOSIM,0.0265730952912083,0.0448475005975235,0.001013107557415
5959,-106.97921795458998,33.53140702403689,518.0,4.7,2,READDY,0.1749006099930565,0.0130415102394138,0.0046700209535091
2265,-602.2681812341335,-54.34323729295379,0.00278,47.0,1,CYTOSIM,0.263357789993511,0.0023367994063815,1.16840864673066e-05
4845,390.2515250573383,6.86746748687456,221.0,47.0,0,READDY,0.0811799739521952,0.0072742893742269,0.0032085941247441
3068,333.3855266050659,-135.36744289293455,0.00796,4.7,4,CYTOSIM,0.075422014831823,0.0147051296278324,6.047912981072458e-05
7298,-629.4717271264851,92.19789494055247,869.0,47.0,2,READDY,0.2826443129340925,0.0370608633002693,0.0042909065413644
3041,-475.5622325406608,-28.60988898992475,0.00779,15.0,2,CYTOSIM,0.2336106745625158,0.011703241205111,0.0003180570643825
7370,-603.1854430237352,114.50194471903964,889.0,15.0,3,READDY,0.2872579297651142,0.0040862798437463,0.0091937454123286
4119,810.1596486534156,21.227883429656057,30.0,15.0,0,READDY,0.0235844324996961,0.0119093127278577,0.0009840202832416
3979,-731.395156574177,-25.907678152191174,0.03057,4.7,0,CYTOSIM,0.2897834028244265,0.0177351777111857,3.631013784722877e-05
1436,-728.9188658587597,-11.181346963634095,0.000975,150.0,2,CYTOSIM,0.291024830027685,0.0076238993945739,9.930401826474804e-05
2893,-303.5428742384542,-85.886439779073,0.006635,15.0,4,CYTOSIM,0.198943058808957,0.0099229795103579,0.0001832789174689
7786,-753.1583043415105,102.74274931419451,1000.0,15.0,0,READDY,0.3214656786649479,0.0211002179355068,0.0080278565409083
